Gene,ChineseAmber,Leoti,pi229841,pi297155,pi300119,pi329311,pi506069,pi510757,pi655972,Rio,tx430,btx623,Grassl
3381.casb002g037580.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g037630.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g038090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g038470.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g038560.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g038650.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g038750.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g038760.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g038900.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g039090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g039110.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g039260.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g039390.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g039430.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g039480.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g039630.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g039850.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040040.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040050.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040150.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g040320.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040360.635,1,1,1,1,1,0,1,1,1,1,1,1,1
3381.casb002g040420.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040670.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040780.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040790.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040890.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g040970.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g041240.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g041450.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g041460.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g041550.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g041680.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g041840.635,1,0,0,0,0,1,1,0,0,0,1,0,0
3381.casb002g042230.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g042370.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g042570.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g042580.635,1,1,1,1,0,1,1,1,1,1,1,1,1
3381.casb002g042750.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g042870.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g042880.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g042940.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g043000.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g043250.635,1,0,0,0,0,0,1,1,0,1,1,1,1
3381.casb002g043390.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g043400.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g043510.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g043560.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g043610.635,1,0,0,0,0,0,0,1,0,1,1,1,1
3381.casb002g044010.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g044070.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g044810.635,0,0,1,0,0,1,1,0,1,1,0,1,0
3381.casb002g044830.635,0,0,0,0,0,0,1,0,0,0,1,0,0
3381.casb002g045120.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g045170.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g045300.635,1,1,0,0,0,0,0,0,0,1,1,0,0
3381.casb002g045430.635,1,1,1,1,1,1,1,1,1,1,1,1,1
3381.casb002g046000.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g046080.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g046840.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g046890.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g047000.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g047020.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g047180.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g047330.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g047580.635,1,1,1,1,0,1,1,1,1,1,1,1,1
3381.casb002g047640.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g047840.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g048000.635,1,1,1,1,0,1,1,1,0,0,1,0,0
3381.casb002g048080.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g048200.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g048270.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g048350.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g048750.635,1,0,0,0,0,1,0,1,0,0,1,1,1
3381.casb002g048890.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g048910.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g049090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g049100.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g049260.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g049900.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g050200.635,1,0,1,0,1,1,0,1,0,1,0,0,0
3381.casb002g050480.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g050840.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g050940.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g050990.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb002g051340.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g051760.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb002g051790.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051840.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051850.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051860.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051870.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051890.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051900.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051920.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051930.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051940.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051950.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051960.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051970.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051980.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g051990.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052000.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052020.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052030.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052040.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052060.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052070.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052080.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052090.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052100.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052150.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g052150.635_1,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb003g052350.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g052410.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g052420.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g052440.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g052620.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g052620.635_1,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb003g052680.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g052840.635,1,1,0,1,0,0,1,1,0,0,0,0,0
3381.casb003g053060.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g053160.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g053400.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g053600.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g053670.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g053950.635,0,0,0,0,1,0,1,1,0,0,1,0,0
3381.casb003g054070.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g054160.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g054210.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g054240.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g054420.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g054450.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g054910.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g055210.635,1,1,1,1,1,1,1,1,1,1,1,0,0
3381.casb003g055230.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g055460.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g055480.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g055620.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g055700.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g055890.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g056350.635,1,0,1,0,1,0,0,1,0,0,1,1,1
3381.casb003g056930.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g056950.635,0,0,1,1,0,0,0,1,1,1,0,0,0
3381.casb003g057040.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g057070.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g057270.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g057640.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g058170.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g058250.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g058410.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g058490.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g058580.635,1,1,1,1,0,0,0,0,0,0,1,1,1
3381.casb003g058610.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g059050.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g059140.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g059360.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g059850.635,0,1,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g059860.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g060000.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g060300.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g060340.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g060400.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g060540.635,1,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g060650.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g060730.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g060740.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g060830.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g061480.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g061650.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g062020.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g062110.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g062360.635,0,0,0,0,0,0,0,0,0,1,1,1,1
3381.casb003g062520.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g062570.635,1,1,0,1,1,0,0,1,1,0,0,0,0
3381.casb003g062590.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g062630.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g063110.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g063190.635,0,1,1,1,0,0,0,0,1,0,1,0,0
3381.casb003g063270.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g063310.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g063610.635,0,0,0,0,0,1,0,0,0,0,0,0,0
3381.casb003g063960.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g063970.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g064080.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g064110.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g064240.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g064360.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g064530.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g064740.635,0,1,1,1,1,0,0,0,1,1,0,0,0
3381.casb003g064770.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g064800.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g064960.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g065820.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g065880.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g066070.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g066080.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g066240.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g066410.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g066450.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g066490.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g066590.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g066790.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g066800.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g066850.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g066860.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g067340.635,0,0,1,0,0,0,0,0,0,0,1,0,0
3381.casb003g067370.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g067440.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g067720.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g068190.635,0,0,0,0,1,0,0,1,0,0,1,1,1
3381.casb003g068210.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g068360.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g068370.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g068570.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g068710.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g068740.635,1,1,1,1,1,1,1,1,1,1,1,1,1
3381.casb003g068820.635,0,0,1,0,0,0,0,0,0,1,1,1,1
3381.casb003g069060.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g069100.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g069170.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g069270.635,0,0,1,0,0,1,0,0,0,0,1,0,0
3381.casb003g069370.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g069410.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g069590.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g069600.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g069730.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g069910.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g069970.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g070010.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g070050.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g070480.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g070500.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g070510.635,0,0,0,0,0,1,0,0,0,0,1,0,0
3381.casb003g070670.635,0,0,0,1,0,0,0,0,1,1,1,0,0
3381.casb003g070690.635,0,0,0,1,0,0,0,0,0,1,1,0,0
3381.casb003g070700.635,0,1,1,1,0,0,0,0,0,0,1,0,0
3381.casb003g070720.635,0,0,1,1,0,0,0,0,1,0,1,0,0
3381.casb003g070740.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g070750.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g070800.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g070820.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g070970.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g071440.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g071680.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g071740.635,0,0,0,0,0,1,0,0,0,1,1,0,0
3381.casb003g071970.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g072190.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g072210.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g072290.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g072330.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g072580.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g072620.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g072630.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g072730.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g072740.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g072970.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g073030.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g073120.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g073310.635,0,0,1,0,1,0,0,0,0,0,1,1,1
3381.casb003g073580.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g073590.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g073630.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074080.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g074130.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g074260.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074260.635_1,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb003g074280.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074300.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074320.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074330.635,0,1,1,1,1,1,1,1,1,1,1,1,1
3381.casb003g074340.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074370.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074490.635,0,0,0,0,0,0,0,0,0,0,1,1,0
3381.casb003g074540.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074560.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074690.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074750.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074810.635,1,1,0,0,1,0,0,0,0,0,1,0,0
3381.casb003g074810.635_3381.casb003g074820.635,0,0,0,0,0,1,1,0,1,0,0,0,0
3381.casb003g074820.635,1,1,0,0,1,0,0,1,0,0,1,0,0
3381.casb003g074840.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074890.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g074980.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g075010.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075090.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075160.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g075200.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075350.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g075370.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g075380.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075710.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075770.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075780.635,0,0,0,0,0,0,0,1,0,0,0,0,0
3381.casb003g075790.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075850.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g075910.635,1,0,1,1,1,1,1,1,1,1,1,1,1
3381.casb003g075950.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g075990.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076020.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g076060.635,1,1,1,0,0,1,1,1,0,0,1,0,0
3381.casb003g076100.635,1,1,0,0,1,0,0,0,0,0,1,0,0
3381.casb003g076160.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076180.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076240.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g076310.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076330.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076380.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076390.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g076500.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076570.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g076610.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076640.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076680.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g076710.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076770.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076780.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076790.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076810.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb003g076910.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g076950.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb003g076960.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb004g077030.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077040.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb004g077080.635,0,1,1,1,1,0,1,0,0,1,1,0,0
3381.casb004g077090.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077120.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077150.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077200.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077200.635_1,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb004g077220.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb004g077300.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077310.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077320.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077360.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb004g077400.635,0,0,0,0,0,0,0,0,0,1,1,0,0
3381.casb004g077410.635,0,1,1,0,0,1,1,0,0,0,1,0,0
3381.casb004g077490.635,0,1,0,0,0,0,0,0,0,0,0,0,0
3381.casb004g077560.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077570.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077580.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077600.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077660.635,1,1,0,0,1,1,1,1,0,0,1,0,0
3381.casb004g077670.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077790.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077890.635,1,1,0,1,1,1,1,0,0,1,1,1,1
3381.casb004g077920.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077940.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g077990.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078010.635,0,0,0,0,0,0,0,0,0,0,1,0,0
3381.casb004g078180.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078220.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078290.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078320.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078360.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078370.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078370.635_1,0,0,0,0,0,0,0,0,0,0,0,0,1
3381.casb004g078600.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078670.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078690.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078740.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g078980.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g079000.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g079070.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g079180.635,0,0,0,0,0,0,0,0,0,0,1,1,1
3381.casb004g079390.635,0,0,0,0,0,0,0,0,0,0,1,1,1
